01:32:08.444 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
02:48:01.905 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:01.905 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:01.907 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:05.032 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:05.334 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:05.334 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:05.337 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:05.601 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:05.803 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 5A 00 1A C1 00
02:48:05.803 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.2, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:05.806 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.2, 光照=26.0
02:48:08.910 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 59, 指令: 02 03 00 00 00 01 84 39
02:48:09.214 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:09.214 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:09.217 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:10.339 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:10.642 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:10.642 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:10.645 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:11.344 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:11.546 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 5A 00 1A C1 00
02:48:11.546 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.2, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:11.549 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.2, 光照=26.0
02:48:16.102 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:16.304 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 59 00 1A 31 00
02:48:16.304 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.1, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:16.307 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.1, 光照=26.0
02:48:16.602 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:16.906 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:16.906 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:16.908 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:17.103 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 59, 指令: 02 03 00 00 00 01 84 39
02:48:17.408 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:17.408 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:17.411 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:21.102 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:21.305 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 59 00 1A 31 00
02:48:21.305 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.1, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:21.307 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.1, 光照=26.0
02:48:21.911 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:22.214 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:22.214 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:22.217 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:24.412 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 59, 指令: 02 03 00 00 00 01 84 39
02:48:24.715 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:24.715 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:24.719 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:26.103 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:26.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 59 00 1A 31 00
02:48:26.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.1, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:26.309 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.1, 光照=26.0
02:48:27.219 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:27.523 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:27.523 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:27.525 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:31.104 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:31.309 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 59 00 1A 31 00
02:48:31.309 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.1, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:31.312 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.1, 光照=26.0
02:48:31.721 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 59, 指令: 02 03 00 00 00 01 84 39
02:48:32.025 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:32.025 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:32.028 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:32.528 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:32.831 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:32.831 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:32.834 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:36.104 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:36.305 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 5A 00 1A C1 00
02:48:36.305 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.2, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:36.308 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.2, 光照=26.0
02:48:37.836 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:38.139 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:38.139 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:38.143 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:39.030 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 59, 指令: 02 03 00 00 00 01 84 39
02:48:39.334 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 59, 回复: 02 03 02 00 E4 FC 0F
02:48:39.334 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 59
02:48:39.337 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 59, 在线状态: 在线
02:48:41.104 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:41.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 5A 00 1A C1 00
02:48:41.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.2, type=air, deviceId=58, deviceName=温度湿度光照传感器}
02:48:41.310 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDataProcessingServiceImpl - [saveAirData,128] - 空气传感器数据保存成功: 设备ID=58, 温度=24.0, 湿度=60.2, 光照=26.0
02:48:43.144 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,75] - 发送心跳指令到设备 ID: 58, 指令: 01 03 00 00 00 01 84 0A
02:48:43.447 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,103] - 收到设备回复。设备ID: 58, 回复: 01 03 02 00 F0 B8 00
02:48:43.447 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureAgricultureHeartbeatSendServiceImpl - [lambda$sendHeartbeatAndValidate$0,122] - 心跳回复校验通过。设备ID: 58
02:48:43.450 [Serial-Command-Executor] INFO  c.s.s.i.AgricultureDeviceHeartbeatServiceImpl - [updateOnlineStatusByDeviceId,244] - 更新设备在线状态成功。设备ID: 58, 在线状态: 在线
02:48:46.105 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,173] - 发送指令到设备 温度湿度光照传感器 (ID: 58): 01 03 00 00 00 03 05 CB
02:48:46.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,194] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 接收到原始数据: 01 03 06 00 F0 02 5A 00 1A C1 00
02:48:46.307 [Serial-Command-Executor] INFO  c.s.s.SensorCommunicationService - [lambda$startSensorCollectLoop$0,215] - 设备 温度湿度光照传感器 (ID: 58, 类型: 1) 解析后的数据: {illuminance=26.0, pastureId=71, temperature=24.0, humidity=60.2, type=air, deviceId=58, deviceName=温度湿度光照传感器}
